,text,place,uri,collector,area,lat,lon,adimakis
100375,Πούθεν είσαι γυιέκα μου; 'Ποκεί πούν' η γυναίκα μου,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/181345,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Πούθεν είσαι γουιέκα μου; Πόκεϊ πούν η γυναίκα μου
93604,"Του κώλου δούλεψες μάστορα, χρευτεύοντας θα πάρης τους παράδες",Θεσπρωτία,http://hdl.handle.net/20.500.11853/172317,"Παναγιωτίδης, Δ. Α.",Θεσπρωτία,39.54401235,20.308355368968883," Του κώλου δούλεψες μάστορα, χρεώντας θα πάρεις τους παράδες"
97253,Έναν εβαφτίζαμε δέκα τούρκοι γίνονταν,"Θεσπρωτία, Πρέβεζα, Λέλοβο",http://hdl.handle.net/20.500.11853/156636,"Παπαμιχαήλ, Κωνσταντίνος",Θεσπρωτία,39.54401235,20.308355368968883, Έναν εβαφτίσαμε δέκα τουρκικά γίνονται
100413,Στη φωνή κι ο γάϊδαρος,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/213525,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Στη φωνή και ο γαϊδαρός
99931,"Αυτός δεν δίνει, ούτε τις θέρμες τον Αύγουστο","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/181327,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Αυτός δεν δίνει, ούτε τις θερμές του Αυγούστου"
27752,Μια καλή κεφαλή αξίζει περισσότερο από δέκα χέρια,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/213557,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Μια καλή κεφαλή αξίζει περισσότερο από δέκα χέρια
92729,"Όταν είχα δεν είχα, τώρα πό ΄χω δεν έχω","Θεσπρωτία, Σούλι, Γλυκύ",http://hdl.handle.net/20.500.11853/181419,"Οικονομίδης, Δημήτριος Β.",Θεσπρωτία,39.54401235,20.308355368968883," Όταν δεν είχα, τώρα που έχω δεν έχω"
80219,Όξω από το σπίτι μου ας είν' και τ' αδερφού μου,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/162963,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Από έξω από το σπίτι μου ως είναι και το αδερφού μου
100164,"Με πορδές δεν βάφον τ' αυγά, θέλουν μπακάμι","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/257331,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883,
93447,Δεν πάει κουρκτόπιτα 'ς τον φούρνο,Θεσπρωτία,http://hdl.handle.net/20.500.11853/206375,"Παναγιωτίδης, Δ. Α.",Θεσπρωτία,39.54401235,20.308355368968883, Δεν πάει κουρκούπιτα στο φούρνο
27875,Όπου αγαπά παιδεύει,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/144801,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Όπου αγαπάει παιδεύει
27797,"Ο Θεός είναι ψηλά, μα βλέπει χαμηλά!","Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/183134,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883," Ο Θεός είναι ψηλά, μα βλέπει χαμηλά!"
80098,Θέλει κι ο μούτσιος καφέ να πάη με τα γίδια,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/162928,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Θέλει κι ο μουσικός καφές να πάει με τα γίδα.
100433,Τ' Άη – Μηνός μπαίνει χειμώνας,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/156971,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Του Άη – Μηνός μπαίνει χειμώνας
100089,"Καθαρή η Θοδώρω, τα ποδάρια στο πινάκι","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/182961,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Καθαρή η Θεοδώρα, τα πόδια στο πινάκι"
27919,Παλιός γάτος τρυφερά ποντίκια πιάνει,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/257154,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Παλιός γάτος τρυφερά ποντίκια παίρει
93416,Αναθεμα ποιός δούλευε τρία καλά Σαββάτα της τυρινής Κρεατινής και των Αγίων Θοδώρων,Θεσπρωτία,http://hdl.handle.net/20.500.11853/257078,"Παναγιωτίδης, Δ. Α.",Θεσπρωτία,39.54401235,20.308355368968883, Αναρωτιέται ποιός δούλευε τρία καλά Σαββατοκύριακα της τυρινής Κρεατινής και των Αγίων Θοδώρων
80232,Όποιος λέει δεν έχω ποτέ δεν του λείπει,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/162949,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Όποιος λέει δεν έχει ποτέ δεν του λείπει
100192,Να μην λιάση η αρκούδα τ' αρκουδόπουλα,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/156970,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Να μην λυθεί η αρκούδα τα αρκουδόπουλα
99933,Βάνει τα σκυλιά στην αγγαρεία,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/257336,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Βάζει τα σκυλιά στην αγγαρεία
80292,Πως παν τα παιδιά σου κόρακα; Όσο παν όλο μαυρίζουν,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/257224,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Πως παν τα παιδιά σου κόρακα; Όσο παν όλο μαυρίζουν becomes Πως παν τα παιδιά σου κόρακα; Όσο παν όλο μαυρίζουν
27546,Δεκέμβρης Χριστού γέννησι και καλό μας χρόνο,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/183075,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Δεκεμβρίου Χριστού γεννήσεις και καλό μας χρόνο
80260,Παίνει πολλές βολές το κολοκύθι για νερό μα μια βολά τσακίζεται,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/201331,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Παίνει πολλές βολές το κολοκύθι για νερό αλλά μια βολά τσακίζεται
27834,Όλος ο καυγάς για το πάπλωμα,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/183149,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Όλος ο καύγαμος για το πάπλωμα
79991,Άδικος ο κόπος σου και τα παπούτσια χάρη,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/201306,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Άδικος ο κόπος σου και τα παπούτσια χαρά
93424,Από το ντιπ κι ολότελα καλή κ' η Παναγιώταινα,Θεσπρωτία,http://hdl.handle.net/20.500.11853/206368,"Παναγιωτίδης, Δ. Α.",Θεσπρωτία,39.54401235,20.308355368968883, Από το ντιπ και ολόκληρα καλή και η Παναγιώταινα
100154,"Λίστα, Γλούστα, Κουρεμάδι, σήκωστ' την ποδιά και βάρει","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/212861,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Λίστα, Γλούστα, Κουρεμάδια, σήκωστη την ποδιά και βαρεί"
28046,"Το πεινασμένο το γαϊδούρι τρώει ό,τι του τύχει","Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/257178,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883," Το πεινασμένο το γαϊδούρι τρώει ό,τι του τύχει becomes Το πεινασμένο το γαϊδούρι τρώει ό,τι του τύχει"
27701,Λείπει ο Μάρτης από την Σαρακοστή,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/278926,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Λείπει ο Μάρτης από την Σαρακοστή becomes Λείπει ο Μάρτης από την Σαρακοστή
99942,Βρήκε η νύφη το γυνί πίσω από την πόρτα,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/288272,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Here is the translation:

The user said: ""Βρήκε η νύφη το γυνί πίσω από την πόρτα""

Translation: ""I found the sentence behind the door""

Please let me know if you need any further assistance!"
99918,Απ' τόν καημό τού βοϊδιού αγλύφει ο λύκος τόν ζυγό,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/156944,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883, Από το καήμενο του βοϊδιού αγλύφει ο λύκος το ζυγό
99899,"Αν δεν βρέξης κόλο, δεν τρώς παπί","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/157007,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Αν δεν βρεις κολό, δεν τρώεις παπί"
93543,Πέντε σου και πέντε μου και κάτσε παραπάνου,Θεσπρωτία,http://hdl.handle.net/20.500.11853/257062,"Παναγιωτίδης, Δ. Α.",Θεσπρωτία,39.54401235,20.308355368968883, Πέντε σου και πέντε μου και κάτσε παραπένου
28078,Τους ζωντανούς αγάπαγε κι άσε τους πεθαμένους,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/183187,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Τους ζωντανούς αγάπαγε και άσε τους πεθαμένους
80139,Καρτερεί να βγάλη κι από τη μύγα σπλήνα,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/153948,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Κάρτερε να βγαίνει και από τη μύγα σπλήνα
80091,Εμείς τα ξένα δέραμαν κι οι ξένοι τα δικά μας,"Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/201312,"Μουσελίμης, Σπ.",Θεσπρωτία,39.54401235,20.308355368968883, Εμείς τα ξένα δέρματα και οι ξένοι τα δικά μας
27971,"Ρεμάλι γεννήθηκε, ρεμάλι θα πεθάνη","Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/257165,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883," Here is the translation:

Ρεμάλι γεννήθηκε, ρεμάλι θα πεθάνη becomes Ρεμάλι γεννήθηκε, ρεμάλι θα πεθάνει."
99964,"Δεν έχομε αξούριγο, θέλεις και ξουρισμένο","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/182939,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Δε δεν έχω αξιοσύρι, θέλω και ξουρισμένο"
99952,"Για καλό και για κακό, ας είναι και μια σαρμανίτσα στο μοναστήρι","Θεσπρωτία, Παραμυθιά",http://hdl.handle.net/20.500.11853/213494,"Παυλίδης, Βασίλειος Π.",Θεσπρωτία,39.54401235,20.308355368968883," Για καλό και για κακό, ας είναι και μια σαρμανίτσα στο μοναστήρι"
28079,Τράβηξε τον δρόμο του,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/183201,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Τράβηξε το δρόμο του
27510,Βρήκαμε παπά να θάψουμε καμμιά δεκαριά,"Θεσπρωτία, Κωστάνα",http://hdl.handle.net/20.500.11853/144738,"Ιωαννίδης, Κωνσταντίνος Θ.",Θεσπρωτία,39.54401235,20.308355368968883, Βρήκαμε παπά να θάψουμε κάποια δεκάρια
